GOTIC_INSTANCE gotic_4_5_20_ex4
nbTIC 4
nbJOB 20
nbTIC 4
nbCMP 5
speed 44

#        id     x   y  t_start t_end   cmp_list
TIC	TIC_1	12	55	480	1080	1 2 3 5 
TIC	TIC_2	71	47	480	1080	2 3 4 
TIC	TIC_3	55	84	480	1080	2 4 
TIC	TIC_4	67	22	480	1080	2 3 

#        id     x   y    t_min t_max   C   D   d       P
JOB	JOB_1	63	13	570	749	2	30	1	100000
JOB	JOB_2	75	20	0	1469	1	30	0	100000
JOB	JOB_3	62	18	900	1049	2	30	1	100000
JOB	JOB_4	92	72	690	749	3	60	1	100000
JOB	JOB_5	26	92	570	719	2	30	1	100000
JOB	JOB_6	56	10	0	1469	4	60	0	100000
JOB	JOB_7	12	98	540	689	5	30	1	100000
JOB	JOB_8	21	25	660	719	3	60	1	100000
JOB	JOB_9	47	84	0	1469	4	30	0	100000
JOB	JOB_10	9	70	630	809	2	30	1	100000
JOB	JOB_11	69	48	660	779	3	60	1	100000
JOB	JOB_12	33	72	540	689	4	60	1	100000
JOB	JOB_13	92	74	0	1469	3	30	0	100000
JOB	JOB_14	38	40	540	719	4	60	1	100000
JOB	JOB_15	20	88	930	1109	2	30	1	100000
JOB	JOB_16	81	89	720	869	4	30	1	100000
JOB	JOB_17	4	13	810	929	1	30	1	100000
JOB	JOB_18	83	33	810	899	2	60	1	100000
JOB	JOB_19	82	5	510	659	2	30	1	100000
JOB	JOB_20	51	16	750	809	2	60	1	100000

END
