GOTIC_INSTANCE gotic_15_20_40_ex8
nbTIC 15
nbJOB 40
nbTIC 15
nbCMP 20
speed 30

#        id     x   y  t_start t_end   cmp_list
TIC	TIC_1	62	18	480	1080	5 7 13 14 15 
TIC	TIC_2	88	73	480	1080	7 19 
TIC	TIC_3	69	37	480	1080	6 12 16 17 18 
TIC	TIC_4	60	86	480	1080	3 5 15 
TIC	TIC_5	38	23	480	1080	2 4 14 
TIC	TIC_6	43	23	480	1080	1 7 10 15 
TIC	TIC_7	30	51	480	1080	7 16 18 
TIC	TIC_8	58	23	480	1080	1 3 4 10 20 
TIC	TIC_9	87	74	480	1080	5 9 12 14 16 
TIC	TIC_10	17	17	480	1080	7 8 9 14 19 
TIC	TIC_11	85	79	480	1080	5 6 16 17 
TIC	TIC_12	87	63	480	1080	8 9 10 19 
TIC	TIC_13	79	54	480	1080	2 4 7 8 11 18 
TIC	TIC_14	86	22	480	1080	2 3 4 12 13 17 
TIC	TIC_15	63	56	480	1080	2 

#        id     x   y    t_min t_max   C   D   d       P
JOB	JOB_1	44	24	840	899	5	30	1	100000
JOB	JOB_2	75	64	0	1469	7	60	0	100000
JOB	JOB_3	89	100	810	929	13	60	1	100000
JOB	JOB_4	84	71	750	839	10	30	1	100000
JOB	JOB_5	28	51	0	1469	19	30	0	100000
JOB	JOB_6	34	1	0	1469	3	30	0	100000
JOB	JOB_7	67	4	0	1469	15	30	0	100000
JOB	JOB_8	45	29	0	1469	17	60	0	100000
JOB	JOB_9	13	46	930	1109	5	30	1	100000
JOB	JOB_10	2	6	600	659	2	60	1	100000
JOB	JOB_11	70	72	930	1049	4	30	1	100000
JOB	JOB_12	83	17	0	1469	4	60	0	100000
JOB	JOB_13	69	54	930	1019	12	30	1	100000
JOB	JOB_14	29	44	0	1469	10	30	0	100000
JOB	JOB_15	44	7	0	1469	16	60	0	100000
JOB	JOB_16	44	22	600	689	7	60	1	100000
JOB	JOB_17	74	31	780	959	16	30	1	100000
JOB	JOB_18	98	83	600	689	17	60	1	100000
JOB	JOB_19	55	70	0	1469	1	60	0	100000
JOB	JOB_20	30	91	720	839	8	60	1	100000
JOB	JOB_21	54	47	540	659	14	30	1	100000
JOB	JOB_22	59	80	810	869	7	60	1	100000
JOB	JOB_23	34	40	720	839	2	60	1	100000
JOB	JOB_24	43	44	510	629	18	30	1	100000
JOB	JOB_25	77	87	510	629	6	60	1	100000
JOB	JOB_26	80	99	780	869	3	30	1	100000
JOB	JOB_27	82	66	900	1079	1	60	1	100000
JOB	JOB_28	42	76	810	959	3	60	1	100000
JOB	JOB_29	47	45	540	689	10	60	1	100000
JOB	JOB_30	94	99	540	599	19	60	1	100000
JOB	JOB_31	54	49	0	1469	14	60	0	100000
JOB	JOB_32	98	83	630	719	9	60	1	100000
JOB	JOB_33	46	97	570	629	15	30	1	100000
JOB	JOB_34	88	81	0	1469	11	30	0	100000
JOB	JOB_35	10	70	570	659	20	60	1	100000
JOB	JOB_36	43	22	540	689	19	60	1	100000
JOB	JOB_37	97	62	510	599	18	60	1	100000
JOB	JOB_38	60	43	0	1469	14	60	0	100000
JOB	JOB_39	36	50	630	719	8	30	1	100000
JOB	JOB_40	5	43	720	779	5	30	1	100000

END
