GOTIC_INSTANCE gotic_10_1_40_ex3
nbTIC 10
nbJOB 40
nbTIC 10
nbCMP 2
speed 50

#        id     x   y  t_start t_end   cmp_list
TIC	TIC_1	26	41	480	1080	1 2 
TIC	TIC_2	43	64	480	1080	1 2 
TIC	TIC_3	32	76	480	1080	1 2 
TIC	TIC_4	14	81	480	1080	1 2 
TIC	TIC_5	45	22	480	1080	1 2 
TIC	TIC_6	45	71	480	1080	1 2 
TIC	TIC_7	13	56	480	1080	1 2 
TIC	TIC_8	88	49	480	1080	1 2 
TIC	TIC_9	56	47	480	1080	1 2 
TIC	TIC_10	19	10	480	1080	1 2 

#        id     x   y    t_min t_max   C   D   d       P
JOB	JOB_1	74	85	570	749	2	60	1	100000
JOB	JOB_2	72	17	0	1469	2	30	0	100000
JOB	JOB_3	89	66	660	839	1	60	1	100000
JOB	JOB_4	77	35	750	899	2	30	1	100000
JOB	JOB_5	37	67	840	929	1	30	1	100000
JOB	JOB_6	44	99	660	779	1	30	1	100000
JOB	JOB_7	2	69	570	689	1	60	1	100000
JOB	JOB_8	17	54	690	839	1	30	1	100000
JOB	JOB_9	17	81	780	959	1	60	1	100000
JOB	JOB_10	35	79	750	869	1	60	1	100000
JOB	JOB_11	19	79	570	659	1	60	1	100000
JOB	JOB_12	53	13	840	899	2	60	1	100000
JOB	JOB_13	71	2	540	599	2	30	1	100000
JOB	JOB_14	54	77	690	839	1	30	1	100000
JOB	JOB_15	20	90	540	659	1	60	1	100000
JOB	JOB_16	60	54	750	839	2	60	1	100000
JOB	JOB_17	43	67	0	1469	2	60	0	100000
JOB	JOB_18	55	35	750	869	2	60	1	100000
JOB	JOB_19	82	52	660	779	1	30	1	100000
JOB	JOB_20	98	32	570	749	1	30	1	100000
JOB	JOB_21	88	31	600	689	2	60	1	100000
JOB	JOB_22	64	9	600	779	2	60	1	100000
JOB	JOB_23	94	74	690	809	2	60	1	100000
JOB	JOB_24	64	58	690	749	1	60	1	100000
JOB	JOB_25	100	71	750	899	2	30	1	100000
JOB	JOB_26	12	86	570	719	1	60	1	100000
JOB	JOB_27	7	30	900	989	1	30	1	100000
JOB	JOB_28	82	77	540	599	2	60	1	100000
JOB	JOB_29	34	63	690	749	2	60	1	100000
JOB	JOB_30	24	72	870	1049	2	30	1	100000
JOB	JOB_31	67	46	630	719	1	30	1	100000
JOB	JOB_32	84	75	540	689	2	30	1	100000
JOB	JOB_33	67	80	540	659	2	30	1	100000
JOB	JOB_34	13	51	870	1019	1	60	1	100000
JOB	JOB_35	42	64	0	1469	1	30	0	100000
JOB	JOB_36	29	72	540	689	2	30	1	100000
JOB	JOB_37	62	50	990	1049	2	30	1	100000
JOB	JOB_38	44	45	900	989	1	30	1	100000
JOB	JOB_39	46	39	690	779	1	60	1	100000
JOB	JOB_40	8	43	600	749	1	30	1	100000

END
