GOTIC_INSTANCE gotic_10_5_40_ex4
nbTIC 10
nbJOB 40
nbTIC 10
nbCMP 5
speed 50

#        id     x   y  t_start t_end   cmp_list
TIC	TIC_1	62	18	480	1080	2 3 4 5 
TIC	TIC_2	88	73	480	1080	2 4 
TIC	TIC_3	69	37	480	1080	1 2 3 
TIC	TIC_4	60	86	480	1080	3 5 
TIC	TIC_5	38	23	480	1080	2 4 
TIC	TIC_6	43	23	480	1080	1 2 5 
TIC	TIC_7	30	51	480	1080	1 2 3 
TIC	TIC_8	58	23	480	1080	1 3 4 5 
TIC	TIC_9	87	74	480	1080	1 2 4 5 
TIC	TIC_10	79	54	480	1080	1 2 3 4 

#        id     x   y    t_min t_max   C   D   d       P
JOB	JOB_1	44	24	840	899	5	30	1	100000
JOB	JOB_2	75	64	0	1469	2	60	0	100000
JOB	JOB_3	89	100	810	929	3	60	1	100000
JOB	JOB_4	84	71	750	839	5	30	1	100000
JOB	JOB_5	28	51	0	1469	4	30	0	100000
JOB	JOB_6	34	1	0	1469	3	30	0	100000
JOB	JOB_7	67	4	0	1469	5	30	0	100000
JOB	JOB_8	45	29	0	1469	2	60	0	100000
JOB	JOB_9	13	46	930	1109	5	30	1	100000
JOB	JOB_10	2	6	600	659	2	60	1	100000
JOB	JOB_11	70	72	930	1049	4	30	1	100000
JOB	JOB_12	83	17	0	1469	4	60	0	100000
JOB	JOB_13	69	54	930	1019	2	30	1	100000
JOB	JOB_14	29	44	0	1469	5	30	0	100000
JOB	JOB_15	44	7	0	1469	1	60	0	100000
JOB	JOB_16	44	22	600	689	2	60	1	100000
JOB	JOB_17	74	31	780	959	1	30	1	100000
JOB	JOB_18	98	83	600	689	2	60	1	100000
JOB	JOB_19	55	70	0	1469	1	60	0	100000
JOB	JOB_20	30	91	720	839	3	60	1	100000
JOB	JOB_21	54	47	540	659	4	30	1	100000
JOB	JOB_22	59	80	810	869	2	60	1	100000
JOB	JOB_23	34	40	720	839	2	60	1	100000
JOB	JOB_24	43	44	510	629	3	30	1	100000
JOB	JOB_25	77	87	510	629	1	60	1	100000
JOB	JOB_26	80	99	780	869	3	30	1	100000
JOB	JOB_27	82	66	900	1079	1	60	1	100000
JOB	JOB_28	42	76	810	959	3	60	1	100000
JOB	JOB_29	47	45	540	689	5	60	1	100000
JOB	JOB_30	94	99	540	599	4	60	1	100000
JOB	JOB_31	54	49	0	1469	4	60	0	100000
JOB	JOB_32	98	83	630	719	4	60	1	100000
JOB	JOB_33	46	97	570	629	5	30	1	100000
JOB	JOB_34	88	81	0	1469	1	30	0	100000
JOB	JOB_35	10	70	570	659	5	60	1	100000
JOB	JOB_36	43	22	540	689	4	60	1	100000
JOB	JOB_37	97	62	510	599	3	60	1	100000
JOB	JOB_38	60	43	0	1469	4	60	0	100000
JOB	JOB_39	36	50	630	719	3	30	1	100000
JOB	JOB_40	5	43	720	779	5	30	1	100000

END
