name = gotic_3_1_10_ex2;
nbCMP= 1;
speed = 50;
tics_data = {
 < TIC_1 22 38 480 1080 {1 } >
 < TIC_2 26 41 480 1080 {1 } >
 < TIC_3 59 12 480 1080 {1 } >
};
jobs_data = {
 < JOB_1 3 39 720 899 1 30 1 100000>
 < JOB_2 62 41 0 1469 1 90 0 100000>
 < JOB_3 70 89 690 869 1 60 1 100000>
 < JOB_4 60 15 540 599 1 90 1 100000>
 < JOB_5 24 85 810 899 1 30 1 100000>
 < JOB_6 9 58 0 1469 1 90 0 100000>
 < JOB_7 89 68 0 1469 1 90 0 100000>
 < JOB_8 24 2 690 809 1 30 1 100000>
 < JOB_9 92 18 810 929 1 60 1 100000>
 < JOB_10 6 21 540 629 1 30 1 100000>
};
