name = gotic_8_5_20_ex5;
// nbTIC = 8;
// nbJOB = 20;
nbCMP = 5;
speed = 50;

// Les techniciens
//       id     x     y  t_start  t_end   cmp_list
tics_data = {
  <   TIC_1    12    55      480   1080   {1 2 3 5} >
  <   TIC_2    84    31      480   1080   {1} >
  <   TIC_3    71    78      480   1080   {4} >
  <   TIC_4    71    47      480   1080   {2 3 4} >
  <   TIC_5    55    84      480   1080   {2 4} >
  <   TIC_6    27    60      480   1080   {4} >
  <   TIC_7    67    22      480   1080   {2 3} >
  <   TIC_8    23    28      480   1080   {2} >
};

// Les interventions
//       id     x     y   t_min  t_max  cmp  dur day   penal
jobs_data = {
  <   JOB_1    63    13     570    749    2   30   1    100000 >
  <   JOB_2    75    20       0   1469    1   30   0    100000 >
  <   JOB_3    62    18     900   1049    2   30   1    100000 >
  <   JOB_4    92    72     690    749    3   60   1    100000 >
  <   JOB_5    26    92     570    719    2   30   1    100000 >
  <   JOB_6    56    10       0   1469    4   60   0    100000 >
  <   JOB_7    12    98     540    689    5   30   1    100000 >
  <   JOB_8    21    25     660    719    3   60   1    100000 >
  <   JOB_9    47    84       0   1469    4   30   0    100000 >
  <  JOB_10     9    70     630    809    2   30   1    100000 >
  <  JOB_11    69    48     660    779    3   60   1    100000 >
  <  JOB_12    33    72     540    689    4   60   1    100000 >
  <  JOB_13    92    74       0   1469    3   30   0    100000 >
  <  JOB_14    38    40     540    719    4   60   1    100000 >
  <  JOB_15    20    88     930   1109    2   30   1    100000 >
  <  JOB_16    81    89     720    869    4   30   1    100000 >
  <  JOB_17     4    13     810    929    1   30   1    100000 >
  <  JOB_18    83    33     810    899    2   60   1    100000 >
  <  JOB_19    82     5     510    659    2   30   1    100000 >
  <  JOB_20    51    16     750    809    2   60   1    100000 >
};
