name = gotic_15_1_40_ex5;
nbCMP= 1;
speed = 30;
tics_data = {
 < TIC_1 68 64 480 1080 {1 } >
 < TIC_2 68 37 480 1080 {1 } >
 < TIC_3 86 63 480 1080 {1 } >
 < TIC_4 86 41 480 1080 {1 } >
 < TIC_5 42 75 480 1080 {1 } >
 < TIC_6 59 45 480 1080 {1 } >
 < TIC_7 74 62 480 1080 {1 } >
 < TIC_8 38 53 480 1080 {1 } >
 < TIC_9 47 69 480 1080 {1 } >
 < TIC_10 31 79 480 1080 {1 } >
 < TIC_11 13 74 480 1080 {1 } >
 < TIC_12 35 44 480 1080 {1 } >
 < TIC_13 57 87 480 1080 {1 } >
 < TIC_14 56 84 480 1080 {1 } >
 < TIC_15 87 23 480 1080 {1 } >
};
jobs_data = {
 < JOB_1 29 31 750 839 1 60 1 100000>
 < JOB_2 76 99 0 1469 1 60 0 100000>
 < JOB_3 17 90 570 689 1 60 1 100000>
 < JOB_4 71 88 570 719 1 30 1 100000>
 < JOB_5 44 86 0 1469 1 60 0 100000>
 < JOB_6 86 35 0 1469 1 30 0 100000>
 < JOB_7 69 58 840 989 1 30 1 100000>
 < JOB_8 32 24 690 749 1 60 1 100000>
 < JOB_9 34 51 720 809 1 60 1 100000>
 < JOB_10 94 85 810 959 1 30 1 100000>
 < JOB_11 97 35 570 749 1 60 1 100000>
 < JOB_12 77 4 570 689 1 60 1 100000>
 < JOB_13 75 9 660 839 1 60 1 100000>
 < JOB_14 30 100 840 989 1 60 1 100000>
 < JOB_15 28 52 720 809 1 60 1 100000>
 < JOB_16 53 5 540 659 1 30 1 100000>
 < JOB_17 42 46 690 809 1 30 1 100000>
 < JOB_18 13 46 570 659 1 60 1 100000>
 < JOB_19 44 34 630 749 1 30 1 100000>
 < JOB_20 90 83 720 809 1 60 1 100000>
 < JOB_21 70 50 540 599 1 30 1 100000>
 < JOB_22 45 74 780 959 1 60 1 100000>
 < JOB_23 44 91 900 989 1 30 1 100000>
 < JOB_24 85 39 600 779 1 60 1 100000>
 < JOB_25 17 64 570 719 1 30 1 100000>
 < JOB_26 100 43 0 1469 1 30 0 100000>
 < JOB_27 6 2 600 749 1 60 1 100000>
 < JOB_28 22 35 720 809 1 60 1 100000>
 < JOB_29 98 54 660 809 1 30 1 100000>
 < JOB_30 13 83 840 929 1 60 1 100000>
 < JOB_31 28 29 540 689 1 60 1 100000>
 < JOB_32 64 91 0 1469 1 60 0 100000>
 < JOB_33 47 77 0 1469 1 60 0 100000>
 < JOB_34 80 42 540 689 1 60 1 100000>
 < JOB_35 70 43 540 659 1 30 1 100000>
 < JOB_36 61 72 0 1469 1 60 0 100000>
 < JOB_37 62 46 600 749 1 60 1 100000>
 < JOB_38 88 82 930 1049 1 60 1 100000>
 < JOB_39 11 34 690 779 1 60 1 100000>
 < JOB_40 83 22 930 1109 1 30 1 100000>
};
