name = gotic_3_1_10_ex3;
nbCMP= 1;
speed = 50;
tics_data = {
 < TIC_1 22 89 480 1080 {1 } >
 < TIC_2 34 82 480 1080 {1 } >
 < TIC_3 32 43 480 1080 {1 } >
};
jobs_data = {
 < JOB_1 88 97 630 779 1 90 1 100000>
 < JOB_2 98 92 690 779 1 90 1 100000>
 < JOB_3 4 75 0 1469 1 90 0 100000>
 < JOB_4 44 12 0 1469 1 90 0 100000>
 < JOB_5 7 41 540 629 1 90 1 100000>
 < JOB_6 44 57 0 1469 1 30 0 100000>
 < JOB_7 41 34 960 1139 1 30 1 100000>
 < JOB_8 8 72 840 989 1 60 1 100000>
 < JOB_9 60 6 780 839 1 60 1 100000>
 < JOB_10 40 36 540 599 1 30 1 100000>
};
