name = gotic_3_5_10_ex3;
// nbTIC = 3;
// nbJOB = 10;
nbCMP = 5;
speed = 50;

// Les techniciens
//       id     x     y  t_start  t_end   cmp_list
tics_data = {
  <   TIC_1    22    89      480   1080   {4 5} >
  <   TIC_2    34    82      480   1080   {1 2 5} >
  <   TIC_3    32    43      480   1080   {1 2 3} >
};

// Les interventions
//       id     x     y   t_min  t_max  cmp  dur day   penal
jobs_data = {
  <   JOB_1    88    97     630    779    4   90   1    100000 >
  <   JOB_2    98    92     690    779    1   90   1    100000 >
  <   JOB_3     4    75       0   1469    2   90   0    100000 >
  <   JOB_4    44    12       0   1469    3   90   0    100000 >
  <   JOB_5     7    41     540    629    2   90   1    100000 >
  <   JOB_6    44    57       0   1469    5   30   0    100000 >
  <   JOB_7    41    34     960   1139    4   30   1    100000 >
  <   JOB_8     8    72     840    989    4   60   1    100000 >
  <   JOB_9    60     6     780    839    1   60   1    100000 >
  <  JOB_10    40    36     540    599    5   30   1    100000 >
};

